ID,BCR,AOU_52,CommonName,ScientificName,Introduced,BD-g,BD-g_s,BD-g Area,BD-g_com,GlobalPopEst,PS-g,PS-g_s,PS-g_com1,PS-g_com2,PS-g_com3,PT-r,PT-r_s,PT-r_com,TB-r,TB-r_s,TB-r_com,RD-b,RD-b_s,RD-b_com,pPop,pPop_s,SubstShared,RCS-b,RC,UCC,TNC,TNC-group,CBSD,Action,RS,UCS
90,2,1560,Varied Thrush,Ixoreus naevius,FALSE,2,Natureserve 3.0,3298140,,22000000,2,PIF BBS-based calculation 2008,,distance revised to 200 m based on review of large boreal dataset; score reverts to PS=2 (Blancher email; Dec. 20; 2008),,3,BBS-08,,2,Matsuoka,,5,bbs99; Matsuoka,,5.9,BBS & Nwt,CA-US,14,FALSE,FALSE,FALSE,,FALSE,PR,TRUE,TRUE
91,2,1590,Eastern Yellow Wagtail,Motacilla tschutschensis,FALSE,2,PIFSC-08,3245440,,20000000,2,PIFSC-08,estimate based on roughly half of former PS estimate for Yellow Wagtail,,,3,BBS-08,,2,Matsuoka,,5,bbs99&nwt; Matsuoka,,0,Range,,14,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
92,2,1593,White Wagtail,Motacilla alba,FALSE,1,Natureserve 3.0,8453186,,860000000,1,Birdlife International,used mid point of Birdlife estimate of 163000000-1560000000 individuals,,,3,BBS-08,,2,Matsuoka,,1,Dunn; Matsuoka,,1.6,Range,,10,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
93,2,1597,Red-throated Pipit,Anthus cervinus,FALSE,2,PIFSC-08,1480833,,2000000,3,PIFTC-02,,,,3,BBS-08,,2,Matsuoka,,1,Matsuoka,,0,Range,,11,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
94,2,1598,American Pipit,Anthus rubescens,FALSE,1,Natureserve 3.0,5956629,,11000000,2,PIF BBS-based calculation 2008,,,,3,BBS-08,,2,PIFTC,,4,bbs07;nwt,,5,Range,CA-US-MX,12,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
95,2,1601,Bohemian Waxwing,Bombycilla garrulus,FALSE,1,Natureserve 3.0,7976520,,4400000,3,PIF BBS-based calculation 2008,,,,3,BBS-08,,2,PIFTC,,1,bbs07,,0.1,RngG & BBS & Nwt,CA-US,10,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
96,2,1614,Lapland Longspur,Calcarius lapponicus,FALSE,1,Natureserve 3.0,6644664,,79000000,1,PIF BBS-based calculation 2008,,,,3,BBS-08,,2,PIFTC,,5,Blancher,bbs07;nwt - relative to BCR 3; not BCR 1 (sample too small),4.1,Range,CA-US,12,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
97,2,1618,Snow Bunting,Plectrophenax nivalis,FALSE,1,Natureserve 3.0,7434786,,19000000,2,PIF BBS-based calculation 2008,,,,3,BBS-08,,2,PIFTC,,2,Matsuoka,,2.6,Range,CA-US,10,FALSE,FALSE,FALSE,,TRUE,,FALSE,FALSE
98,2,1623,Northern Waterthrush,Parkesia noveboracensis,FALSE,1,Natureserve 3.0,7567023,,19000000,2,PIF BBS-based calculation 2008,,,,3,BBS-08,,2,PIFTC,,4,Matsuoka,,9.5,BBS & Nwt,CA-US-MX,12,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
99,2,1633,Orange-crowned Warbler,Oreothlypis celata,FALSE,1,Natureserve 3.0,7449493,,76000000,1,PIF BBS-based calculation 2008,,,,3,BBS-08,,2,PIFTC,,4,Matsuoka,,8.7,BBS & RngG,CA-US-MX,11,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
100,2,1666,Yellow Warbler,Setophaga petechia,FALSE,1,PIFSC-08,14182963,Remove 1M km2 from sw US; per BNA; NS appears to be more generous in designating dist.; primarily in the the sw US portion. BNA indicates spp. Restricted to riparian areas in this region.,94000000,1,PIF BBS-based calculation 2008,,,,3,BBS-08,,2,PIFTC,,5,bbs99; Matsuoka,,5.9,BBS & RngG & Nwt,CA-US-MX,12,FALSE,FALSE,FALSE,,FALSE,PR,FALSE,TRUE
101,2,1668,Blackpoll Warbler,Setophaga striata,FALSE,1,Natureserve 3.0,6311941,,55000000,1,PIF BBS-based calculation 2008,,,,3,BBS-08,,2,PIFTC,,5,bbs99; Matsuoka,,7.6,BBS & Nwt,CA-US,12,FALSE,FALSE,FALSE,,FALSE,PR,FALSE,TRUE
102,2,1673,Yellow-rumped Warbler,Setophaga coronata,FALSE,1,Natureserve 3.0,9819251,,130000000,1,PIF BBS-based calculation 2008,,,,3,BBS-08,,2,Default to global score,regional threats not evaluated,1,Altman; Matsuoka,,2.2,BBS & Nwt & RngG,CA-US-MX,8,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
103,2,1696,Wilson's Warbler,Cardellina pusilla,FALSE,1,Natureserve 3.0,7920008,,57000000,1,PIF BBS-based calculation 2008,,,,3,BBS-08,,2,PIFTC,,5,bbs99; Matsuoka,,19.6,BBS,CA-US-MX,12,FALSE,FALSE,FALSE,,TRUE,PR,FALSE,TRUE
104,2,1834,American Tree Sparrow,Spizella arborea,FALSE,1,Natureserve 3.0,4950654,,14000000,2,PIF BBS-based calculation 2008,,,,3,BBS-08,,2,PIFTC,,5,bbs99&nwt; Matsuoka,,13.5,BBS & Nwt,CA-US,13,FALSE,FALSE,FALSE,,FALSE,PR,FALSE,TRUE
105,2,1847,Savannah Sparrow,Passerculus sandwichensis,FALSE,1,Natureserve 3.0,13727335,,170000000,1,PIF BBS-based calculation 2008,,,,3,BBS-08,,2,PIFTC,,5,bbs07,,5.4,BBS & Nwt & RngG,CA-US-MX,12,FALSE,FALSE,FALSE,,FALSE,PR,FALSE,TRUE
106,2,1856,Fox Sparrow,Passerella iliaca,FALSE,1,Natureserve 3.0,7508136,,24000000,2,PIF BBS-based calculation 2008,,,,3,BBS-08,,2,PIFTC,,4,Matsuoka,,16.5,BBS & Nwt,CA-US,12,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
107,2,1857,Song Sparrow,Melospiza melodia,FALSE,1,Natureserve 3.0,10280291,,130000000,1,PIF BBS-based calculation 2008,,,,3,BBS-08,,2,Altman,,1,bbs07,,0,BBS & RngG & Nwt,CA-US,8,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
108,2,1858,Lincoln's Sparrow,Melospiza lincolnii,FALSE,1,Natureserve 3.0,7530002,,72000000,1,PIF BBS-based calculation 2008,,,,3,BBS-08,,2,PIFTC,,2,bbs99; Matsuoka,,0.2,BBS,CA-US-MX,9,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
109,2,1863,White-crowned Sparrow,Zonotrichia leucophrys,FALSE,1,Natureserve 3.0,7325502,,58000000,1,PIF BBS-based calculation 2008,,,,3,BBS-08,,2,PIFTC,,5,bbs99; Altman; Matsuoka,,5.8,BBS & Nwt,CA-US,12,FALSE,FALSE,FALSE,,FALSE,PR,FALSE,TRUE
110,2,1864,Golden-crowned Sparrow,Zonotrichia atricapilla,FALSE,2,Natureserve 3.0,1665204,,4200000,3,PIF BBS-based calculation 2008,,,,3,BBS-08,,2,PIFTC,,5,bbs07,,16.9,Range,,15,FALSE,FALSE,FALSE,,FALSE,PR,TRUE,TRUE
111,2,1866,Dark-eyed Junco,Junco hyemalis,FALSE,1,Natureserve 3.0,10123829,,200000000,1,PIF BBS-based calculation 2008,,,,3,BBS-08,,2,PIFTC,,2,bbs07,,0.5,BBS & RngG & Nwt,CA-US,9,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
112,2,1932,Rusty Blackbird,Euphagus carolinus,FALSE,1,Natureserve 3.0,7237426,,5100000,2,PIF BBS-based calculation 2008,,,,3,BBS-08,,3,Matsuoka,Wetland loss to climate change,4,Altman; Matsuoka,,2.7,BBS & Nwt,CA-US,13,FALSE,FALSE,FALSE,,TRUE,,FALSE,FALSE
113,2,1997,Gray-crowned Rosy-Finch,Leucosticte tephrocotis,FALSE,2,Natureserve 3.0,2246756,,200000,4,PIFTC-03,,,,3,BBS-08,,2,PIFTC,,2,Matsuoka,,13,Range,CA-US,13,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
114,2,2000,Pine Grosbeak,Pinicola enucleator,FALSE,1,Natureserve 3.0,13997546,,5600000,2,PIF BBS-based calculation 2008,,,,3,BBS-08,,2,PIFTC,,3,Matsuoka,,4.5,BBS & RngG,CA-US,11,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
115,2,2005,Red Crossbill,Loxia curvirostra,FALSE,1,Natureserve 3.0,16842625,,23000000,2,PIF BBS-based calculation 2008,,,,3,BBS-08,,3,Altman,,1,bbs99&nwt; Matsuoka,,0.2,RngG & BBS,CA-US,10,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
116,2,2007,White-winged Crossbill,Loxia leucoptera,FALSE,1,Natureserve 3.0,16042276,,48000000,2,PIF BBS-based calculation 2008,,,,3,BBS-08,,2,PIFTC,,3,bbs07,,0.5,BBS & RngG,CA-US,11,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
117,2,2008,Common Redpoll,Acanthis flammea,FALSE,1,Natureserve 3.0,16578913,,150000000,1,PIF BBS-based calculation 2008,,,,3,BBS-08,,2,PIFTC,,5,bbs07,,8.7,RngG & BBS & Nwt,CA-US,12,FALSE,FALSE,FALSE,,FALSE,PR,FALSE,TRUE
118,2,2009,Hoary Redpoll,Acanthis hornemanni,FALSE,1,Natureserve 3.0,4789564,,13000000,2,PIF BBS-based calculation 2008,,,,3,BBS-08,,2,PIFTC,,3,Altman; Matsuoka,,3.2,Range,CA-US,11,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
119,2,2011,Pine Siskin,Spinus pinus,FALSE,1,Natureserve 3.0,7779269,,43000000,2,PIF BBS-based calculation 2008,,,,3,No data,,2,Default to global score,regional threats not evaluated,2,bbs07,,0.2,BBS & RngG & Nwt,CA-US,10,FALSE,FALSE,FALSE,,TRUE,,FALSE,FALSE
120,3,124,Spruce Grouse,Falcipennis canadensis,FALSE,1,Natureserve 3.0,7534629,,11000000,2,Spruce Grouse Continental Conservation Plan (Williamson et al 2008),,,,3,No data,,2,Default to global score,regional threats not evaluated,1,Blancher,Breeds in NL part of BCR (Robichaud - BCR 3-NL plan),2.3,Range,,9,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
121,3,125,Willow Ptarmigan,Lagopus lagopus,FALSE,1,Natureserve 3.0,21341750,,43000000,2,PIF BBS-based calculation 2008,,,,3,BBS-08,,2,PIFTC,,4,bbs07;nwt,,11.9,RngG & BBS & Nwt,CA-US,12,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
122,3,126,Rock Ptarmigan,Lagopus muta,FALSE,1,Natureserve 3.0,9199890,,4700000,3,PIF BBS-based calculation 2008,,,,3,PIFSC-08,continental score,2,PIFTC,,4,Sinclair,,30.1,Range,,13,FALSE,FALSE,FALSE,,FALSE,PR,FALSE,TRUE
123,3,127,White-tailed Ptarmigan,Lagopus leucura,FALSE,2,Natureserve 3.0,1627779,,2000000,3,PIFTC-03,,,,3,No data,,3,Default to global score,regional threats not evaluated,P,Blancher,edge of range,0.5,Range,CA-US,,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
124,3,277,Osprey,Pandion haliaetus,FALSE,1,Natureserve 3.0,18768140,,510000,3,PIF BBS-based calculation 2008,,,,3,BBS-08,,2,Dunn,No reason to be different from global,P,Falardeau/Blancher,,0.1,RngG & BBS & Nwt,CA-US-MX,,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
125,3,289,Bald Eagle,Haliaeetus leucocephalus,FALSE,1,Natureserve 3.0,8635225,,250000,4,L Goodrich; HMANA; May 2007 e-mail,,,,3,BBS-08,,3,Dunn,No reason to be different from global,1,Altman; Matsuoka; Sinclair,,0.9,BBS & Nwt & RngG,CA-US,12,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
126,3,293,Northern Harrier,Circus cyaneus,FALSE,1,Natureserve 3.0,24607876,,1400000,3,PIF BBS-based calculation 2008,,,,3,BBS-08,,2,Blancher,habitat conditions suitable into the future,1,bbs07;nwt,,0.3,RngG & BBS & Nwt,CA-US,10,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
127,3,303,Northern Goshawk,Accipiter gentilis,FALSE,1,Natureserve 3.0,20028624,,430000,4,PIF BBS-based calculation 2008,,,,3,BBS-08,,3,Dunn,No reason to be different from global,1,Dunn,,,,CA-US,12,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
128,3,327,Rough-legged Hawk,Buteo lagopus,FALSE,1,Natureserve 3.0,8284174,,330000,4,PIF BBS-based calculation 2008,,,,3,CBC-06,continental score,2,Dunn,bumped up to revised global,5,bbs07;nwt,,31.8,Range,CA-US,15,FALSE,FALSE,FALSE,,FALSE,PR,TRUE,TRUE
129,3,330,Golden Eagle,Aquila chrysaetos,FALSE,1,Natureserve 3.0,23242678,,230000,4,PIF BBS-based calculation 2008,,,,3,BBS-08,,3,PIFTC,TB 2 in NL BCR plan,3,Dunn,,6.1,RngG & BBS & Nwt,CA-US,14,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
130,3,343,American Kestrel,Falco sparverius,FALSE,1,Natureserve 3.0,24137348,,4300000,3,PIF BBS-based calculation 2008,,,,3,BBS-08,,2,PIFTC,,1,bbs07;nwt,,0.2,BBS & RngG,,10,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
131,3,345,Merlin,Falco columbarius,FALSE,1,Natureserve 3.0,17706550,,2500000,3,PIF BBS-based calculation 2008,,,,3,BBS-08,,2,PIFTC,,1,Dunn/Falardeau,,4.1,RngG & BBS & Nwt,CA-US-MX,10,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
132,3,350,Gyrfalcon,Falco rusticolus,FALSE,1,Natureserve 3.0,7746930,,53000,4,PIF BBS-based calculation 2008,,,,1,CBC-06,continental score,2,Dunn,No reason to be different from global,5,bbs07;nwt,,33.6,Range,,13,FALSE,FALSE,FALSE,,FALSE,PR,FALSE,TRUE
133,3,351,Peregrine Falcon,Falco peregrinus,FALSE,1,Natureserve 3.0,25941633,,140000,4,White et al. 2002; BNA; upper end,,,,3,BBS-08,,3,Dunn,TB 2 in NL BCR plan,5,bbs07;nwt,,20.9,RngG & Nwt & BBS,,16,FALSE,FALSE,FALSE,,FALSE,PR,TRUE,TRUE
134,3,715,Great Horned Owl,Bubo virginianus,FALSE,1,Natureserve 3.0,26145035,,6400000,2,PIF BBS-based calculation 2008,,,,3,BBS-08,,1,Dunn,No reason to be different from global,1,Altman; Matsuoka,,0.1,BBS & RngG,,8,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
135,3,716,Snowy Owl,Bubo scandiacus,FALSE,1,Natureserve 3.0,5915656,,140000,4,PIF BBS-based calculation 2008,,,,5,CBC-06,continental score,2,PIFTC,,5,bbs07;nwt,,43.1,Range,CA-US,17,FALSE,FALSE,FALSE,,TRUE,PR,TRUE,TRUE
136,3,717,Northern Hawk Owl,Surnia ulula,FALSE,1,Natureserve 3.0,14212852,,120000,4,PIF BBS-based calculation 2008,,,,3,BBS-08,,2,PIFTC,,1,Dunn; Matsuoka,,1.1,Range,CA-US,11,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
137,3,735,Short-eared Owl,Asio flammeus,FALSE,1,Natureserve 3.0,62415997,,2500000,3,PIF BBS-based calculation 2008,,,,3,BBS-08,,3,Dunn,TB 2 in NL BCR plan,3,bbs07;nwt,absent from much of BCR? (Dunn); common in AK portion of BCR (SM),3.6,RngG & BBS & Nwt,CA-US,13,FALSE,FALSE,FALSE,,TRUE,,FALSE,FALSE
138,3,1002,Downy Woodpecker,Picoides pubescens,FALSE,1,Natureserve 3.0,12755791,,14000000,2,PIF BBS-based calculation 2008,,,,3,No data,,2,Default to global score,regional threats not evaluated,P,Blancher,edge of range,0,BBS & RngG,,,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
139,3,1003,Hairy Woodpecker,Picoides villosus,FALSE,1,Natureserve 3.0,13251289,,9000000,2,PIF BBS-based calculation 2008,,,,3,No data,,2,Default to global score,regional threats not evaluated,P,Blancher,edge of range,0,BBS & RngG,CA-US,,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
140,3,1009,Black-backed Woodpecker,Picoides arcticus,FALSE,1,Natureserve 3.0,6740879,,850000,3,PIF BBS-based calculation 2008,,,,3,No data,,3,Default to global score,regional threats not evaluated,1,bbs07;nwt,,0.5,BBS,,11,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
141,3,1018,Northern Flicker,Colaptes auratus,FALSE,1,Natureserve 3.0,14801848,,8600000,2,PIF BBS-based calculation 2008,,,,3,BBS-08,,2,PIFTC,,1,bbs07;nwt,,0.1,BBS & RngG,CA-US,9,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
142,3,1175,Olive-sided Flycatcher,Contopus cooperi,FALSE,1,Natureserve 3.0; PIFSC-09,7478548,Reduce by 25%; NS breeding range way too extensive in New England; NY; Appalachians; Alaska; and in western U.S. mountains (reduce by 25%),1700000,3,PIF BBS-based calculation 2008,,,,3,BBS-08,,3,Dunn,No reason to be different from global,1,bbs07;nwt,,0.2,BBS & RngG,CA-US-MX,11,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
143,3,1188,Alder Flycatcher,Empidonax alnorum,FALSE,1,Natureserve 3.0,7077860,,130000000,1,PIF BBS-based calculation 2008,,,,3,BBS-08,,2,Dunn,No reason to be different from global,P,Blancher,edge of range,0.1,BBS,CA-US-MX,,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
144,3,1203,Say's Phoebe,Sayornis saya,FALSE,1,Natureserve 3.0,7183637,,4400000,3,PIF BBS-based calculation 2008,,,,3,BBS-08,,2,PIFTC,,1,Dunn,,0.8,BBS & RngG & Nwt,US-MX,10,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
145,3,1289,Northern Shrike,Lanius excubitor,FALSE,1,Natureserve 3.0,17619635,,2000000,3,Birds in Europe 2004 + global range; PIFSC-08,original PS score used in Cplan v1 erroneously did not include old world pops,,,3,BBS-08,,2,PIFTC,,2,bbs07;nwt,,1.6,Range,CA-US,11,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
146,3,1327,Gray Jay,Perisoreus canadensis,FALSE,1,Natureserve 3.0,7266187,,22000000,2,PIF BBS-based calculation 2008,,,,3,BBS-08,,2,PIFTC,,1,Dunn,,0.8,BBS & Nwt,,9,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
147,3,1367,Common Raven,Corvus corax,FALSE,1,Natureserve 3.0,50426207,,20000000,2,PIF BBS-based calculation 2008,,,,3,BBS-08,,2,Dunn,bumped up to revised global,4,bbs07;nwt,,4.9,RngG & BBS & Nwt,CA-US,12,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
148,3,1372,Horned Lark,Eremophila alpestris,FALSE,1,Natureserve 3.0,20824080,,100000000,1,PIF BBS-based calculation 2008,,,,3,BBS-08,,2,PIFTC,,2,bbs07;nwt,,8.4,BBS & RngG & Nwt,CA-US,9,FALSE,FALSE,FALSE,,TRUE,,FALSE,FALSE
149,3,1380,Tree Swallow,Tachycineta bicolor,FALSE,1,Natureserve 3.0,11669285,,17000000,2,PIF BBS-based calculation 2008,,,,3,BBS-08,,2,PIFTC,,1,Dunn,,1.7,BBS & Nwt,CA-US-MX,9,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
150,3,1383,Violet-green Swallow,Tachycineta thalassina,FALSE,1,Natureserve 3.0,6091653,,7100000,2,PIF BBS-based calculation 2008,,,,3,BBS-08,,2,Global default,,P,Dunn / Blancher,,1,BBS & RngG,US-MX,,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
151,3,1390,Bank Swallow,Riparia riparia,FALSE,1,Natureserve 3.0,34349347,,19000000,2,PIF BBS-based calculation 2008,,,,3,BBS-08,,2,PIFTC,,1,bbs07;nwt,relative to BCR 9,0,RngG & BBS & Nwt,CA-US-MX,9,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
152,3,1391,Cliff Swallow,Petrochelidon pyrrhonota,FALSE,1,Natureserve 3.0,11966484,,42000000,2,PIF BBS-based calculation 2008,,,,3,BBS-08,,1,PIFTC,,1,bbs99&nwt; Matsuoka,,0.1,BBS & RngG & Nwt,US-MX,8,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
153,3,1393,Barn Swallow,Hirundo rustica,FALSE,1,Natureserve 3.0,42908680,,120000000,1,PIF BBS-based calculation 2008,,,,3,BBS-08,,2,Panjabi,Regional threat score not assigned; Default to global,P,Dunn; Matsuoka,,0,RngG & BBS & Nwt,US-MX,,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
154,3,1396,Black-capped Chickadee,Poecile atricapillus,FALSE,1,Natureserve 3.0,8788312,,41000000,2,PIF BBS-based calculation 2008,,,,3,No data,,2,Default to global score,regional threats not evaluated,1,bbs07;nwt,,0,BBS,CA-US,9,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
155,3,1400,Boreal Chickadee,Poecile hudsonicus,FALSE,1,Natureserve 3.0,7065738,,12000000,2,PIF BBS-based calculation 2008,,,,3,BBS-08,,2,Blancher/PIF-ON,no expected change in their habitat [reverses global increase to 3],1,Dunn,,0.5,BBS,,9,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
156,3,1401,Gray-headed Chickadee,Poecile cinctus,FALSE,1,Birdlife International,10000000,BLI estimates global range size at 10M km2,2000000,3,PIFTC-02,,,,3,BBS-08,,2,Dunn,bumped up to revised global,P,Matsuoka,,0.3,Range,,,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
157,3,1475,Ruby-crowned Kinglet,Regulus calendula,FALSE,1,Natureserve 3.0,9221284,,91000000,1,PIF BBS-based calculation 2008,,,,3,BBS-08,,2,Dunn,No reason to be different from global,1,Dunn,,0.3,BBS & Nwt,CA-US-MX,8,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
158,3,1482,Arctic Warbler,Phylloscopus borealis,FALSE,1,PIFSC-08,6314710,,61000000,1,PIF BBS-based calculation 2008,,,,3,BBS-08,,2,Dunn,No reason to be different from global,1,bbs07;nwt,,0.2,RngG & BBS,,8,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
159,3,1501,Bluethroat,Luscinia svecica,FALSE,1,PIFSC-08,6348041,,2000000,3,PIFTC-02,,,,3,BBS-08,,2,Dunn,bumped up to revised global,3,Matsuoka; Altman,,2.4,Range,,12,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
160,3,1507,Northern Wheatear,Oenanthe oenanthe,FALSE,1,PIFSC-08,22625640,,1300000,3,PIF BBS-based calculation 2008,,,,3,BBS-08,,2,Dunn,bumped up to revised global,4,Dunn,,2.8,Range,,13,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
161,3,1511,Mountain Bluebird,Sialia currucoides,FALSE,1,Natureserve 3.0,4363418,,4600000,3,PIF BBS-based calculation 2008,,,,3,No data,,3,Default to global score,regional threats not evaluated,1,bbs07;nwt,,0.4,BBS & Nwt,US-MX,11,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
162,3,1512,Townsend's Solitaire,Myadestes townsendi,FALSE,2,Natureserve 3.0,3566954,,1000000,3,PIF BBS-based calculation 2008,,,,3,No data,,3,Default to global score,regional threats not evaluated,P,bbs07; Blancher,edge of range,1.8,BBS & RngG,CA-US,,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
163,3,1532,Gray-cheeked Thrush,Catharus minimus,FALSE,1,Natureserve 3.0,4585688,,16000000,2,PIF BBS-based calculation 2008,,,,3,BBS-08,,2,PIFTC,,2,bbs99&nwt; Matsuoka,,12.2,BBS & RngG & Nwt,CA-US,10,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
164,3,1534,Swainson's Thrush,Catharus ustulatus,FALSE,1,Natureserve 3.0,7525849,,100000000,1,PIF BBS-based calculation 2008,,,,3,BBS-08,,3,PIFTC,,1,bbs07;nwt,,0.2,BBS,CA-US-MX,9,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
165,3,1535,Hermit Thrush,Catharus guttatus,FALSE,1,Natureserve 3.0,8350943,,44000000,2,PIF BBS-based calculation 2008,,,,3,No data,,2,Default to global score,regional threats not evaluated,1,bbs07;nwt,,0.1,BBS & RngG,CA-US-MX,9,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
166,3,1554,American Robin,Turdus migratorius,FALSE,1,Natureserve 3.0,16401793,,310000000,1,PIF BBS-based calculation 2008,,,,3,BBS-08,,1,PIFTC,,2,bbs07;nwt,,0.7,BBS & RngG & Nwt,CA-US,8,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
167,3,1560,Varied Thrush,Ixoreus naevius,FALSE,2,Natureserve 3.0,3298140,,22000000,2,PIF BBS-based calculation 2008,,distance revised to 200 m based on review of large boreal dataset; score reverts to PS=2 (Blancher email; Dec. 20; 2008),,3,BBS-08,,3,PIFTC,,1,bbs07;nwt,tiny range (Dunn),0.5,BBS & Nwt,CA-US,11,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
168,3,1569,Brown Thrasher,Toxostoma rufum,FALSE,1,Natureserve 3.0,5662789,,4900000,3,PIF BBS-based calculation 2008,,,,3,No data,,3,Default to global score,regional threats not evaluated,1,bbs07;nwt,,0.1,BBS & Nwt,,11,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
169,3,1586,European Starling,Sturnus vulgaris,TRUE,1,Natureserve 3.0,36834255,,150000000,1,PIF BBS-based calculation 2008,,,,3,BBS-08,,1,Global default,,P,Falardeau,,,,,,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
170,3,1590,Eastern Yellow Wagtail,Motacilla tschutschensis,FALSE,2,PIFSC-08,3245440,,20000000,2,PIFSC-08,estimate based on roughly half of former PS estimate for Yellow Wagtail,,,3,BBS-08,,1,PIFTC,,2,Blancher,many birds on AK BBS routes; but absent from vast majority of BCR 3 in Canada,0,Range,,10,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
171,3,1593,White Wagtail,Motacilla alba,FALSE,1,Natureserve 3.0,8453186,,860000000,1,Birdlife International,used mid point of Birdlife estimate of 163000000-1560000000 individuals,,,3,BBS-08,,2,Dunn,No reason to be different from global,1,Matsuoka,,0.6,Range,,10,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
172,3,1598,American Pipit,Anthus rubescens,FALSE,1,Natureserve 3.0,5956629,,11000000,2,PIF BBS-based calculation 2008,,,,4,CBC-06,continental score,2,PIFTC,,5,bbs07;nwt,,38.9,Range,CA-US-MX,14,FALSE,FALSE,FALSE,,FALSE,PR,TRUE,TRUE
173,3,1601,Bohemian Waxwing,Bombycilla garrulus,FALSE,1,Natureserve 3.0,7976520,,4400000,3,PIF BBS-based calculation 2008,,,,3,BBS-08,,2,Dunn,No reason to be different from global,1,Dunn,,0.2,RngG & BBS & Nwt,CA-US,10,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE
174,3,1614,Lapland Longspur,Calcarius lapponicus,FALSE,1,Natureserve 3.0,6644664,,79000000,1,PIF BBS-based calculation 2008,,,,2,CBC-06,continental score,2,PIFTC,,5,Dunn/Blancher,bbs07;nwt - use as max density; not BCR 1 (sample too small),37.5,Range,CA-US,11,FALSE,FALSE,FALSE,,FALSE,PR,FALSE,TRUE
